timestamp,location-long,location-lat
2014-11-18,37.288549,1.723983
2014-11-18,37.367116,1.487066
2014-11-18,37.081732,1.7235
2014-11-18,37.027116,1.796349
2014-11-18,37.027116,1.796383
2014-11-18,37.027116,1.796433
2014-11-18,37.027132,1.796349
2014-11-18,37.041899,1.801066
2014-11-18,37.041866,1.800466
2014-11-19,37.041966,1.78255
2014-11-19,37.042349,1.782833
2014-11-19,37.030416,1.793716
2014-11-19,37.084599,1.754866
2014-11-19,37.090883,1.739633
2014-11-19,37.098149,1.576882
2014-11-19,37.044499,1.344616
2014-11-19,37.196966,1.222716
2014-11-19,37.234266,1.191116
2014-11-19,37.209666,1.243016
2014-11-19,37.20665,1.243949
2014-11-19,37.206766,1.243983
2014-11-20,37.203033,1.244199
2014-11-20,37.222382,1.279632
2014-11-20,37.180599,1.368149
2014-11-20,37.318632,1.373032
2014-11-20,37.318666,1.372999
2014-11-20,37.318249,1.375449
2014-11-20,37.318266,1.375466
2014-11-20,37.318566,1.373499
2014-11-20,37.317666,1.373732
2014-11-20,37.317716,1.373449
2014-11-20,37.317199,1.373649
2014-11-20,37.317682,1.374932
2014-11-21,37.317466,1.374666
2014-11-21,37.31665,1.374249
2014-11-21,37.316866,1.374382
2014-11-21,37.318232,1.373849
2014-11-21,37.318249,1.372816
2014-11-21,37.318349,1.373666
2014-11-21,37.318049,1.373716
2014-11-21,37.318132,1.373949
2014-11-21,37.316799,1.374749
2014-11-21,37.31665,1.374582
2014-11-21,37.316666,1.375682
2014-11-21,37.316866,1.374749
2014-11-22,37.318032,1.373816
2014-11-22,37.318682,1.373232
2014-11-22,37.318732,1.373549
2014-11-22,37.317216,1.372999
2014-11-22,37.3038,1.376249
2014-11-22,37.307166,1.371299
2014-11-22,37.317416,1.369816
2014-11-22,37.317416,1.369699
2014-11-22,37.317866,1.370832
2014-11-22,37.316849,1.370066
2014-11-22,37.316016,1.374399
2014-11-22,37.31605,1.373732
2014-11-23,37.317282,1.369566
2014-11-23,37.317366,1.369532
2014-11-23,37.317266,1.369516
2014-11-23,37.317466,1.369866
2014-11-23,37.317282,1.369799
2014-11-23,37.317566,1.369382
2014-11-23,37.3161,1.375916
2014-11-23,37.316166,1.375982
2014-11-23,37.317832,1.369882
2014-11-23,37.317366,1.369749
2014-11-23,37.317349,1.369799
2014-11-23,37.318549,1.368332
2014-11-23,37.318466,1.368249
2014-11-24,37.318499,1.369199
2014-11-24,37.317882,1.368816
2014-11-24,37.317499,1.369982
2014-11-24,37.317499,1.370132
2014-11-24,37.317449,1.369799
2014-11-24,37.292966,1.416383
2014-11-24,37.385916,1.338149
2014-11-24,37.364066,1.373082
2014-11-24,37.320149,1.372849
2014-11-24,37.349683,1.379249
2014-11-24,37.318849,1.36635
2014-11-24,37.321699,1.366166
2014-11-25,37.321649,1.370699
2014-11-25,37.468216,1.223599
2014-11-25,37.690799,1.190516
2014-11-25,37.81995,1.368466
2014-11-25,38.004633,1.512683
2014-11-25,38.080832,1.925699
2014-11-25,38.047499,2.173232
