event-id,visible,timestamp,location-long,location-lat,eobs:battery-voltage,external-temperature,gsm:gsm-signal-strength,mw:activity-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1006353768,true,2014-10-09 18:01:05.000,34.247049,37.412516,4180,29.0,4,6.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353769,true,2014-10-10 03:02:09.000,34.247316,37.4124,4180,26.0,4,6.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353770,true,2014-10-10 04:00:31.000,34.247183,37.412516,4210,20.0,13,30.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353771,true,2014-10-10 05:00:24.000,34.245966,37.411783,4210,25.0,13,30.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353772,true,2014-10-10 06:00:27.000,34.241833,37.408916,4210,20.0,13,30.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353773,true,2014-10-10 07:00:29.000,34.169516,37.4159,4210,15.0,13,30.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353774,true,2014-10-10 08:00:25.000,34.10455,37.409016,4230,21.0,20,59.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353775,true,2014-10-10 09:00:20.000,33.96035,37.217099,4230,14.0,20,59.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353776,true,2014-10-10 10:00:27.000,33.718133,36.991749,4230,17.0,20,59.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353777,true,2014-10-10 11:00:28.000,33.635866,36.802316,4230,14.0,20,59.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353778,true,2014-10-10 14:00:29.000,34.437216,36.81885,4210,23.0,22,9.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353779,true,2014-10-10 15:00:23.000,34.439283,36.8173,4210,31.0,22,9.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353780,true,2014-10-10 16:01:03.000,34.439316,36.817067,4190,32.0,15,17.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353781,true,2014-10-10 17:00:48.000,34.439283,36.817017,4190,32.0,15,17.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353782,true,2014-10-10 18:01:04.000,34.439233,36.8171,4190,33.0,15,17.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353783,true,2014-10-11 03:01:03.000,34.439283,36.8171,4190,22.0,15,17.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353784,true,2014-10-11 04:00:44.000,34.439299,36.817083,4190,21.0,20,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353785,true,2014-10-11 05:00:27.000,34.5153,36.825733,4190,25.0,20,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353786,true,2014-10-11 06:00:31.000,34.515183,36.825617,4190,28.0,20,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353787,true,2014-10-11 07:00:35.000,34.524382,36.795616,4190,26.0,20,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353788,true,2014-10-11 08:00:35.000,34.533399,36.784799,4190,37.0,29,19.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353789,true,2014-10-11 09:00:39.000,34.531332,36.789399,4190,33.0,29,19.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353790,true,2014-10-11 10:00:44.000,34.531516,36.789699,4190,32.0,29,19.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353791,true,2014-10-11 11:00:49.000,34.531499,36.791033,4190,33.0,29,19.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353792,true,2014-10-11 12:00:22.000,34.45175,36.9051,4210,22.0,14,55.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353793,true,2014-10-11 13:00:22.000,34.621632,37.036216,4210,18.0,14,55.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353794,true,2014-10-11 14:00:23.000,34.7299,37.048916,4210,20.0,14,55.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353795,true,2014-10-11 15:00:25.000,34.804183,37.10105,4210,21.0,14,55.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353796,true,2014-10-11 16:00:45.000,34.802716,37.093666,4190,31.0,11,20.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353797,true,2014-10-11 17:00:50.000,34.80275,37.093666,4190,33.0,11,20.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353798,true,2014-10-11 18:00:35.000,34.80265,37.093699,4190,32.0,11,20.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353799,true,2014-10-12 03:01:24.000,34.80265,37.093749,4190,29.0,11,20.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353800,true,2014-10-12 04:00:37.000,34.803716,37.094083,4210,26.0,22,20.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353801,true,2014-10-12 05:00:21.000,34.816083,37.095649,4210,24.0,22,20.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353802,true,2014-10-12 06:00:46.000,34.815616,37.095599,4210,28.0,22,20.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353803,true,2014-10-12 07:00:29.000,34.843299,37.108666,4210,24.0,22,20.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353804,true,2014-10-12 08:00:29.000,34.926099,37.006433,4220,26.0,20,33.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353805,true,2014-10-12 09:00:24.000,34.950233,36.995399,4220,28.0,20,33.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353806,true,2014-10-12 10:00:28.000,35.077782,36.899899,4220,27.0,20,33.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353807,true,2014-10-12 11:00:25.000,35.211616,36.873549,4220,30.0,20,33.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353808,true,2014-10-12 12:00:38.000,35.370666,36.90985,4220,28.0,10,24.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353809,true,2014-10-12 13:00:23.000,35.662783,36.8322,4220,20.0,10,24.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353810,true,2014-10-12 14:00:29.000,35.736216,36.848799,4220,21.0,10,24.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353811,true,2014-10-12 15:00:22.000,35.703716,36.842916,4220,26.0,10,24.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353812,true,2014-10-12 16:00:41.000,35.703766,36.842883,4190,32.0,10,19.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353813,true,2014-10-12 17:00:57.000,35.7037,36.842883,4190,32.0,10,19.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353814,true,2014-10-12 18:01:04.000,35.70365,36.842966,4190,32.0,10,19.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353815,true,2014-10-13 04:00:48.000,35.703766,36.842916,4210,27.0,18,18.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353816,true,2014-10-13 05:00:54.000,35.704083,36.842816,4210,31.0,18,18.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353817,true,2014-10-13 06:00:49.000,35.710533,36.844966,4210,30.0,18,18.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353818,true,2014-10-13 07:00:36.000,35.777017,36.849083,4210,27.0,18,18.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353819,true,2014-10-13 08:00:23.000,35.910166,36.8637,4220,27.0,20,40.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353820,true,2014-10-13 09:00:21.000,36.239666,36.868999,4220,24.0,20,40.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353821,true,2014-10-13 10:00:28.000,36.209916,36.544333,4220,21.0,20,40.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353822,true,2014-10-13 11:00:28.000,36.253533,36.2557,4220,23.0,20,40.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353823,true,2014-10-13 12:00:21.000,36.181882,35.978067,4210,18.0,21,50.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353824,true,2014-10-13 13:00:21.000,36.2543,35.7817,4210,23.0,21,50.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353825,true,2014-10-13 14:00:35.000,36.171499,35.668399,4210,18.0,21,50.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353826,true,2014-10-13 15:00:37.000,36.172399,35.590233,4210,25.0,21,50.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353827,true,2014-10-13 16:00:36.000,36.170666,35.589399,4210,30.0,21,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353828,true,2014-10-13 17:00:51.000,36.170616,35.589466,4210,30.0,21,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353829,true,2014-10-13 18:00:46.000,36.170732,35.589599,4210,29.0,21,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353830,true,2014-10-14 03:00:46.000,36.170582,35.589449,4230,26.0,16,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353831,true,2014-10-14 04:00:28.000,36.170549,35.589416,4220,24.0,21,8.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353832,true,2014-10-14 05:00:21.000,36.170899,35.589416,4220,24.0,21,8.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353833,true,2014-10-14 06:00:24.000,36.170516,35.589283,4220,33.0,21,8.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353834,true,2014-10-14 07:00:44.000,36.063666,35.40265,4220,24.0,21,8.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353835,true,2014-10-14 08:00:31.000,36.060716,35.192133,4210,22.0,12,41.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353836,true,2014-10-14 09:00:19.000,36.078082,34.938383,4210,23.0,12,41.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353837,true,2014-10-14 10:00:28.000,36.125216,34.65445,4210,23.0,12,41.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353838,true,2014-10-14 11:00:29.000,36.15105,34.4107,4210,16.0,12,41.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353839,true,2014-10-14 12:00:25.000,35.97535,34.4097,4210,20.0,10,42.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353840,true,2014-10-14 13:00:28.000,35.871099,34.378766,4210,23.0,10,42.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353841,true,2014-10-14 14:00:47.000,35.858666,34.364816,4210,30.0,10,42.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353842,true,2014-10-14 15:00:21.000,35.85865,34.3647,4210,30.0,10,42.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353843,true,2014-10-14 16:00:55.000,35.857833,34.363766,4210,33.0,18,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353844,true,2014-10-14 17:00:40.000,35.858016,34.363783,4210,33.0,18,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353845,true,2014-10-14 18:00:44.000,35.858016,34.363733,4210,32.0,18,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353846,true,2014-10-15 03:01:14.000,35.858016,34.3637,4210,26.0,18,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353847,true,2014-10-15 04:02:24.000,35.856583,34.364966,4210,26.0,17,37.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353848,true,2014-10-15 05:01:01.000,35.857366,34.365366,4210,26.0,17,37.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353849,true,2014-10-15 06:00:35.000,35.857316,34.365483,4210,28.0,17,37.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353850,true,2014-10-15 07:00:28.000,35.881382,34.344916,4210,23.0,17,37.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353851,true,2014-10-15 08:00:20.000,35.886583,34.328932,4230,27.0,16,68.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353852,true,2014-10-15 09:00:30.000,35.791516,34.161483,4230,21.0,16,68.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353853,true,2014-10-15 10:00:23.000,35.694349,33.910666,4230,22.0,16,68.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353854,true,2014-10-15 11:00:22.000,35.646516,33.630732,4230,19.0,16,68.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353855,true,2014-10-15 12:00:29.000,35.593299,33.382382,4220,22.0,15,65.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353856,true,2014-10-15 13:00:26.000,35.490733,33.145433,4220,21.0,15,65.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353857,true,2014-10-15 14:00:24.000,35.466233,33.018649,4220,25.0,15,65.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353858,true,2014-10-15 15:00:27.000,35.466266,33.014983,4220,24.0,15,65.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353859,true,2014-10-15 16:00:33.000,35.478466,33.002316,4190,30.0,19,37.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353860,true,2014-10-15 17:00:48.000,35.478349,33.002316,4190,31.0,19,37.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353861,true,2014-10-15 18:00:31.000,35.478266,33.002516,4190,30.0,19,37.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353862,true,2014-10-16 03:01:00.000,35.478232,33.002416,4190,27.0,19,37.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353863,true,2014-10-16 04:00:34.000,35.470316,33.0154,4220,21.0,17,58.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353864,true,2014-10-16 05:00:38.000,35.466266,33.018482,4220,24.0,17,58.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353865,true,2014-10-16 06:00:32.000,35.466283,33.018599,4220,29.0,17,58.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353866,true,2014-10-16 07:00:36.000,35.46445,33.018266,4220,29.0,17,58.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353867,true,2014-10-16 08:00:41.000,35.448499,32.980083,4220,20.0,18,38.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353868,true,2014-10-16 09:00:20.000,35.353583,32.666566,4220,20.0,18,38.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353869,true,2014-10-16 10:00:22.000,35.182966,32.339049,4220,22.0,18,38.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353870,true,2014-10-16 11:00:27.000,34.972767,32.122316,4220,23.0,18,38.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353871,true,2014-10-16 12:00:25.000,34.919216,31.792533,4220,24.0,12,45.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353872,true,2014-10-16 13:00:28.000,34.788299,31.496799,4220,21.0,12,45.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353873,true,2014-10-16 14:00:41.000,34.733283,31.317932,4220,26.0,12,45.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353874,true,2014-10-16 15:00:24.000,34.728933,31.318066,4220,27.0,12,45.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353875,true,2014-10-16 16:00:25.000,34.729,31.317982,4200,27.0,10,18.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353876,true,2014-10-16 17:00:28.000,34.7289,31.318182,4200,32.0,10,18.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353877,true,2014-10-16 18:00:32.000,34.728917,31.318066,4200,31.0,10,18.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353878,true,2014-10-17 03:00:28.000,34.726817,31.317732,4200,30.0,10,18.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353879,true,2014-10-17 04:00:32.000,34.729917,31.318066,4200,25.0,17,7.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353880,true,2014-10-17 05:00:36.000,34.729417,31.317766,4200,26.0,17,7.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353881,true,2014-10-17 06:00:40.000,34.728817,31.317816,4200,29.0,17,7.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353882,true,2014-10-17 07:00:24.000,34.72905,31.317966,4200,32.0,17,7.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353883,true,2014-10-17 08:00:38.000,34.523066,31.247516,4210,27.0,99,33.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353884,true,2014-10-17 09:00:20.000,34.3022,31.271482,4210,25.0,99,33.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353885,true,2014-10-17 10:00:21.000,34.471266,31.289749,4210,38.0,99,33.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353886,true,2014-10-17 11:00:20.000,34.726983,31.038916,4210,28.0,99,33.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353887,true,2014-10-17 12:00:20.000,34.692016,30.831917,4220,27.0,15,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353888,true,2014-10-17 13:00:27.000,34.578916,30.473516,4220,24.0,15,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353889,true,2014-10-17 14:00:21.000,34.424082,30.1033,4220,28.0,15,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353890,true,2014-10-17 15:00:29.000,34.360816,29.790266,4220,23.0,15,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353891,true,2014-10-17 16:00:39.000,34.359766,29.786933,4150,28.0,11,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353892,true,2014-10-17 17:00:33.000,34.359533,29.787016,4150,30.0,11,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353893,true,2014-10-17 18:00:37.000,34.359716,29.786916,4150,29.0,11,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353894,true,2014-10-18 03:00:56.000,34.359866,29.786783,4150,26.0,11,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353895,true,2014-10-18 04:00:22.000,34.35875,29.786133,4150,22.0,11,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353896,true,2014-10-18 05:00:25.000,34.35985,29.786649,4150,24.0,11,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353897,true,2014-10-18 06:00:28.000,34.359633,29.786799,4150,26.0,11,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353898,true,2014-10-18 07:00:20.000,34.3637,29.792633,4150,35.0,11,28.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353899,true,2014-10-18 08:00:28.000,34.429432,29.7253,4230,29.0,11,56.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353900,true,2014-10-18 09:00:31.000,34.271566,29.545133,4230,28.0,11,56.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353901,true,2014-10-18 10:00:28.000,34.003116,29.372866,4230,27.0,11,56.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353902,true,2014-10-18 11:00:32.000,33.604366,29.247483,4230,32.0,11,56.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353903,true,2014-10-18 14:00:25.000,33.50575,28.340449,4210,37.0,8,3.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353904,true,2014-10-18 15:00:27.000,33.5053,28.340399,4210,33.0,8,3.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353905,true,2014-10-18 16:00:23.000,33.504883,28.340283,4230,32.0,17,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353906,true,2014-10-18 17:00:26.000,33.505116,28.340383,4230,32.0,17,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353907,true,2014-10-18 18:00:40.000,33.504716,28.340416,4230,32.0,17,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353908,true,2014-10-19 03:00:49.000,33.504766,28.340249,4230,31.0,17,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353909,true,2014-10-19 04:00:23.000,33.504833,28.340233,4230,28.0,17,17.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353910,true,2014-10-19 05:00:26.000,33.504766,28.340399,4230,31.0,17,17.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353911,true,2014-10-19 06:00:29.000,33.50475,28.340316,4230,38.0,17,17.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353912,true,2014-10-19 07:00:40.000,33.484983,28.3592,4230,30.0,17,17.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353913,true,2014-10-19 08:00:20.000,33.379999,28.463033,4230,29.0,16,34.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353914,true,2014-10-19 09:00:20.000,33.311016,28.616366,4230,30.0,16,34.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353915,true,2014-10-19 10:00:20.000,33.296299,28.666583,4230,32.0,16,34.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353916,true,2014-10-19 11:00:21.000,33.263733,28.826183,4230,29.0,16,34.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353917,true,2014-10-19 12:00:34.000,33.260983,28.95,4160,31.0,13,60.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353918,true,2014-10-19 13:00:20.000,33.165183,29.075516,4160,30.0,13,60.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353919,true,2014-10-19 14:00:20.000,33.055566,29.114916,4160,31.0,13,60.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353920,true,2014-10-19 15:00:27.000,33.055216,29.114116,4160,31.0,13,60.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353921,true,2014-10-19 16:00:29.000,33.055383,29.1141,4160,31.0,13,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353922,true,2014-10-19 17:00:22.000,33.055416,29.114133,4160,30.0,13,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353923,true,2014-10-19 18:00:36.000,33.055366,29.114133,4160,28.0,13,,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353924,true,2014-10-20 03:00:32.000,33.055383,29.11395,4130,31.0,11,7.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
1006353925,true,2014-10-20 04:00:37.000,33.0554,29.114416,4170,26.0,14,36.0,"gps","Aquila clanga","DHIG18","DHIG18","Birds of prey Lithuania GPS 2014"
